date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-27 15:08:06,MBawumia,,4,32,190,"We are on the brink of a major transformation. Insha-Allah, the people of Ghana will give us another four-year mandate to do more for our beloved country. 3/3",,,,1276895083221209094,https://twitter.com/MBawumia/status/1276895083221209094
2020-06-27 15:08:05,MBawumia,,13,33,188,"I also express my profound gratitude and appreciation to President @NAkufoAddo, the National Council and @NPP_GH for selecting me for the fourth successive time to serve as his running mate. 2/3",,@NAkufoAddo @NPP_GH,,1276895081023315968,https://twitter.com/MBawumia/status/1276895081023315968
2020-06-27 15:08:04,MBawumia,,72,180,1045,"I congratulate my boss President @NAkufoAddo on his acclamation as the Flagbearer for the New Patriotic Party in the 2020 general election. 1/3pic.twitter.com/FEVipbmvHD",,@NAkufoAddo,,1276895077453959169,https://twitter.com/MBawumia/status/1276895077453959169
2020-06-25 13:12:40,MBawumia,,2,12,86,"The database will also be integrated into other agencies such as SSNIT and NHIA. Similarly, I indicated that Cabinet has given policy approval for a new Births and Deaths Registry bill to be submitted to Parliament. 4/4pic.twitter.com/ys9TU61OCw",,,,1276141258239598602,https://twitter.com/MBawumia/status/1276141258239598602
2020-06-25 13:12:39,MBawumia,,2,11,86,"When completed, the database of the births and deaths registry will be integrated with that of the National Identification Authority for the issuance of a single national identification number for everyone from birth to death. 3/4pic.twitter.com/Qqc4pISUQl",,,,1276141254607241216,https://twitter.com/MBawumia/status/1276141254607241216
2020-06-25 13:12:38,MBawumia,,1,5,23,"I was happy to learn that thus far 80% of their records have been digitized and and we should see the process completed this year. 2/4pic.twitter.com/0GuVMZMp7q",,,,1276141250358509569,https://twitter.com/MBawumia/status/1276141250358509569
2020-06-25 13:12:37,MBawumia,,14,42,239,"I paid an unannounced visit to the Births and Deaths Registry in Accra for a first-hand view of the progress of the ongoing digitization of the registry. 1/4pic.twitter.com/e9rDFISPNs",,,,1276141245572747264,https://twitter.com/MBawumia/status/1276141245572747264
2020-06-24 14:08:01,MBawumia,,2,4,69,"For this UK-GBC meeting, particular attention was paid to how to deepen bilateral cooperation and relations between UK and Ghana within the context of COVID-19 in the areas of digital services, public health and social safety nets, private sector drive, housing and others.",,,,1275792802228703232,https://twitter.com/MBawumia/status/1275792802228703232
2020-06-24 14:08:00,MBawumia,,10,45,365,"This morning, I participated in a virtual session of the United Kingdom-Ghana Business Council meeting which comprises officials of the UK and Ghana government. It was refreshing to see the Ghana High Commissioner to UK, H.E Papa Owusu Ankomah join us for this important meeting.pic.twitter.com/Ud8HcSxP6V",,,,1275792798080434176,https://twitter.com/MBawumia/status/1275792798080434176
2020-06-22 11:09:37,MBawumia,,20,59,709,"I wish the former President of the Republic, H.E Flt. Lt. Jerry John Rawlings a happy 73rd birthday. May Allah preserve him and grant him good health to continue to help in nation-building.pic.twitter.com/5nQksuXgtp",,,,1275023130877202432,https://twitter.com/MBawumia/status/1275023130877202432
2020-05-28 15:56:58,MBawumia,,57,256,643,"Today, we fulfilled another promise by President @NAkufoAddo to make post-graduate medical education in Ghana free as I launched the scholarship for doctors on specialised training at the Ghana College of Physicians and Surgeons (GCPS).pic.twitter.com/LcAyDme8uj",,@NAkufoAddo,,1266035747255189513,https://twitter.com/MBawumia/status/1266035747255189513
2020-05-24 06:27:33,MBawumia,,22,86,349,"#EidMubarakpic.twitter.com/ftXOXg1RcL",,,#EidMubarakpic,1264442895983169536,https://twitter.com/MBawumia/status/1264442895983169536
2020-05-15 19:46:51,MBawumia,,13,23,220,"As we observe the restrictions and intensify prayers at our various homes towards the end of Ramadan, let us remember our families, loved ones & the country in our prayers. 2/2pic.twitter.com/LQlvhOip4M",,,,1261382557624684551,https://twitter.com/MBawumia/status/1261382557624684551
2020-05-15 19:46:50,MBawumia,,15,31,288,"Iftar (time for breaking of fast) offers Muslims unique opportunity with the family. In the past few years, the Iftar has also offered me the opportunity to engage & pray with fellow Muslims across the country. This hasn't been possible this year due to COVID-19 restrictions 1/2pic.twitter.com/phY317k8rT",,,,1261382554101231621,https://twitter.com/MBawumia/status/1261382554101231621
2020-05-13 14:06:12,MBawumia,,1,8,54,"The Centre’s role is to warn Government of threats to human security, propose appropriate action, and coordinate and ensure monitoring of the implementation of response to the warning. I wish the Taskforce the very best as they undertake this important national assignment. 2/2pic.twitter.com/kzk4bmiGbE",,,,1260572055268986883,https://twitter.com/MBawumia/status/1260572055268986883
2020-05-13 14:06:05,MBawumia,,8,23,168,"I inaugurated the taskforce for the establishment of the National Early Warning Centre in Ghana at the Jubilee House, this morning. 1/2pic.twitter.com/gIDi4BiRsw",,,,1260572022297579520,https://twitter.com/MBawumia/status/1260572022297579520
2020-05-12 15:24:28,MBawumia,,4,14,64,"It will also enable the formalization of the informal sector of the economy by reaching out to the unbanked majority, especially women and the youth across Ghana. 2/2pic.twitter.com/8F8uC4ckhJ",,,,1260229363754295298,https://twitter.com/MBawumia/status/1260229363754295298
2020-05-12 15:24:27,MBawumia,,24,43,249,"This morning I had the pleasure of launching an Integrated ICT system for the Microfinance and Small Loans Centre (MASLOC). The digitization of the operations of MASLOC will make public sector service delivery and the administration of credit schemes simpler and effective. 1/2pic.twitter.com/fCatFem1Nt",,,,1260229358519832576,https://twitter.com/MBawumia/status/1260229358519832576
2020-05-10 13:41:54,MBawumia,,5,22,170,"#HappyMothersDaypic.twitter.com/eYbIggeJhe",,,#HappyMothersDaypic,1259478773134766082,https://twitter.com/MBawumia/status/1259478773134766082
2020-05-06 09:35:02,MBawumia,,10,91,521,"Happy 70th birthday to Your Royal Majesty the Asantehene, Otumfuo Osei Tutu II. May God continue to bless you with wisdom in your pursuit of seeing Ghana develop. #otumfuo #AsanteheneAt70pic.twitter.com/RCm6DeELdz",,,#otumfuo #AsanteheneAt70pic,1257967095897260033,https://twitter.com/MBawumia/status/1257967095897260033
2020-05-01 08:40:52,MBawumia,,23,42,311,"Happy Workers' Day #HappyMayday #InternationalWorkersDaypic.twitter.com/BaiRYGzdGm",,,#HappyMayday #InternationalWorkersDaypic,1256141527568572416,https://twitter.com/MBawumia/status/1256141527568572416
